Date,Geography,Views
2021-03-02,SN,0
2021-03-03,SN,0
2021-03-04,SN,0
2021-03-05,SN,0
2021-03-06,SN,0
2021-03-07,SN,0
2021-03-08,SN,0
2021-03-09,SN,0
2021-03-10,SN,0
2021-03-11,SN,0
2021-03-12,SN,0
2021-03-13,SN,0
2021-03-14,SN,0
2021-03-15,SN,0
2021-03-16,SN,0
2021-03-17,SN,0
2021-03-18,SN,0
2021-03-19,SN,0
2021-03-20,SN,0
2021-03-21,SN,0
2021-03-22,SN,0
2021-03-23,SN,0
2021-03-24,SN,0
2021-03-25,SN,0
2021-03-26,SN,0
2021-03-27,SN,0
2021-03-28,SN,0
2021-03-29,SN,0
2021-03-30,SN,0
2021-03-31,SN,0
2021-04-01,SN,0
2021-04-02,SN,0
2021-04-03,SN,0
2021-04-04,SN,0
2021-04-05,SN,0
2021-04-06,SN,0
2021-04-07,SN,0
2021-04-08,SN,0
2021-04-09,SN,0
2021-04-10,SN,0
2021-04-11,SN,0
2021-04-12,SN,0
2021-04-13,SN,0
2021-04-14,SN,0
2021-04-15,SN,0
2021-04-16,SN,0
2021-04-17,SN,0
2021-04-18,SN,0
2021-04-19,SN,0
2021-04-20,SN,0
2021-04-21,SN,0
2021-04-22,SN,0
2021-04-23,SN,0
2021-04-24,SN,0
2021-04-25,SN,0
2021-04-26,SN,0
2021-04-27,SN,0
2021-04-28,SN,0
2021-04-29,SN,0
2021-04-30,SN,0
2021-05-01,SN,0
2021-05-02,SN,0
2021-05-03,SN,0
2021-05-04,SN,0
2021-05-05,SN,0
2021-05-06,SN,0
2021-05-07,SN,0
2021-05-08,SN,0
2021-05-09,SN,0
2021-05-10,SN,0
2021-05-11,SN,0
2021-05-12,SN,0
2021-05-13,SN,0
2021-05-14,SN,0
2021-05-15,SN,0
2021-05-16,SN,0
2021-05-17,SN,0
2021-05-18,SN,0
2021-05-19,SN,0
2021-05-20,SN,0
2021-05-21,SN,0
2021-05-22,SN,0
2021-05-23,SN,0
2021-05-24,SN,0
2021-05-25,SN,0
2021-05-26,SN,0
2021-05-27,SN,0
2021-05-28,SN,0
2021-05-29,SN,0
2021-05-30,SN,0
2021-05-31,SN,0
2021-06-01,SN,0
2021-06-02,SN,0
2021-06-03,SN,0
2021-06-04,SN,0
2021-06-05,SN,0
2021-06-06,SN,0
2021-06-07,SN,0
2021-06-08,SN,0
2021-06-09,SN,0
2021-06-10,SN,0
2021-06-11,SN,0
2021-06-12,SN,0
2021-06-13,SN,0
2021-06-14,SN,0
2021-06-15,SN,0
2021-06-16,SN,0
2021-06-17,SN,0
2021-06-18,SN,0
2021-06-19,SN,0
2021-06-20,SN,0
2021-06-21,SN,0
2021-06-22,SN,0
2021-06-23,SN,0
2021-06-24,SN,0
2021-06-25,SN,0
2021-06-26,SN,0
2021-06-27,SN,0
2021-06-28,SN,0
2021-06-29,SN,0
2021-06-30,SN,0
2021-07-01,SN,0
2021-07-02,SN,0
2021-07-03,SN,0
2021-07-04,SN,0
2021-07-05,SN,0
2021-07-06,SN,0
2021-07-07,SN,0
2021-07-08,SN,0
2021-07-09,SN,0
2021-07-10,SN,0
2021-07-11,SN,0
2021-07-12,SN,0
2021-07-13,SN,0
2021-07-14,SN,0
2021-07-15,SN,0
2021-07-16,SN,0
2021-07-17,SN,0
2021-07-18,SN,0
2021-07-19,SN,0
2021-07-20,SN,0
2021-07-21,SN,0
2021-07-22,SN,0
2021-07-23,SN,0
2021-07-24,SN,0
2021-07-25,SN,0
2021-07-26,SN,0
2021-07-27,SN,0
2021-07-28,SN,0
2021-07-29,SN,0
2021-07-30,SN,0
2021-07-31,SN,0
2021-08-01,SN,0
2021-08-02,SN,0
2021-08-03,SN,0
2021-08-04,SN,0
2021-08-05,SN,0
2021-08-06,SN,0
2021-08-07,SN,0
2021-08-08,SN,0
2021-08-09,SN,0
2021-08-10,SN,0
2021-08-11,SN,0
2021-08-12,SN,0
2021-08-13,SN,0
2021-08-14,SN,0
2021-08-15,SN,0
2021-08-16,SN,0
2021-08-17,SN,0
2021-08-18,SN,0
2021-08-19,SN,0
2021-08-20,SN,0
2021-08-21,SN,0
2021-08-22,SN,0
2021-08-23,SN,0
2021-08-24,SN,0
2021-08-25,SN,0
2021-08-26,SN,0
2021-08-27,SN,0
2021-08-28,SN,0
2021-08-29,SN,0
2021-08-30,SN,0
2021-08-31,SN,0
2021-09-01,SN,0
2021-09-02,SN,0
2021-09-03,SN,0
2021-09-04,SN,0
2021-09-05,SN,0
2021-09-06,SN,0
2021-09-07,SN,0
2021-09-08,SN,0
2021-09-09,SN,0
2021-09-10,SN,0
2021-09-11,SN,0
2021-09-12,SN,0
2021-09-13,SN,0
2021-09-14,SN,0
2021-09-15,SN,0
2021-09-16,SN,0
2021-09-17,SN,0
2021-09-18,SN,0
2021-09-19,SN,0
2021-09-20,SN,0
2021-09-21,SN,0
2021-09-22,SN,0
2021-09-23,SN,0
2021-09-24,SN,0
2021-09-25,SN,0
2021-09-26,SN,0
2021-09-27,SN,0
2021-09-28,SN,0
2021-09-29,SN,0
2021-09-30,SN,0
2021-10-01,SN,0
2021-10-02,SN,0
2021-10-03,SN,0
2021-10-04,SN,0
2021-10-05,SN,0
2021-10-06,SN,0
2021-10-07,SN,0
2021-10-08,SN,0
2021-10-09,SN,0
2021-10-10,SN,0
2021-10-11,SN,0
2021-10-12,SN,0
2021-10-13,SN,0
2021-10-14,SN,0
2021-10-15,SN,0
2021-10-16,SN,0
2021-10-17,SN,0
2021-10-18,SN,0
2021-10-19,SN,0
2021-10-20,SN,0
2021-10-21,SN,0
2021-10-22,SN,0
2021-10-23,SN,0
2021-10-24,SN,0
2021-10-25,SN,0
2021-10-26,SN,0
2021-10-27,SN,0
2021-10-28,SN,0
2021-10-29,SN,0
2021-10-30,SN,0
2021-10-31,SN,0
2021-11-01,SN,0
2021-11-02,SN,0
2021-11-03,SN,0
2021-11-04,SN,0
2021-11-05,SN,0
2021-11-06,SN,0
2021-11-07,SN,0
2021-11-08,SN,0
2021-11-09,SN,0
2021-11-10,SN,0
2021-11-11,SN,0
2021-11-12,SN,0
2021-11-13,SN,0
2021-11-14,SN,0
2021-11-15,SN,0
2021-11-16,SN,0
2021-11-17,SN,0
2021-11-18,SN,0
2021-11-19,SN,0
2021-11-20,SN,0
2021-11-21,SN,0
2021-11-22,SN,0
2021-11-23,SN,0
2021-11-24,SN,0
2021-11-25,SN,0
2021-11-26,SN,0
2021-11-27,SN,0
2021-11-28,SN,0
2021-11-29,SN,0
2021-11-30,SN,0
2021-12-01,SN,0
2021-12-02,SN,0
2021-12-03,SN,0
2021-12-04,SN,0
2021-12-05,SN,0
2021-12-06,SN,0
2021-12-07,SN,0
2021-12-08,SN,0
2021-12-09,SN,0
2021-12-10,SN,0
2021-12-11,SN,0
2021-12-12,SN,0
2021-12-13,SN,0
2021-12-14,SN,0
2021-12-15,SN,0
2021-12-16,SN,0
2021-12-17,SN,0
2021-12-18,SN,0
2021-12-19,SN,0
2021-12-20,SN,0
2021-12-21,SN,0
2021-12-22,SN,0
2021-12-23,SN,0
2021-12-24,SN,0
2021-12-25,SN,0
2021-12-26,SN,0
2021-12-27,SN,0
2021-12-28,SN,0
2021-12-29,SN,0
2021-12-30,SN,0
2021-12-31,SN,0
2022-01-01,SN,0
2022-01-02,SN,0
2022-01-03,SN,0
2022-01-04,SN,0
2022-01-05,SN,0
2022-01-06,SN,0
2022-01-07,SN,0
2022-01-08,SN,0
2022-01-09,SN,0
2022-01-10,SN,0
2022-01-11,SN,0
2022-01-12,SN,0
2022-01-13,SN,0
2022-01-14,SN,0
2022-01-15,SN,0
2022-01-16,SN,0
2022-01-17,SN,0
2022-01-18,SN,0
2022-01-19,SN,0
2022-01-20,SN,0
2022-01-21,SN,0
2022-01-22,SN,0
2022-01-23,SN,0
2022-01-24,SN,0
2022-01-25,SN,0
2022-01-26,SN,0
2022-01-27,SN,0
2022-01-28,SN,0
2022-01-29,SN,0
2022-01-30,SN,0
2022-01-31,SN,0
2022-02-01,SN,0
2022-02-02,SN,0
2022-02-03,SN,0
2022-02-04,SN,0
2022-02-05,SN,0
2022-02-06,SN,0
2022-02-07,SN,0
2022-02-08,SN,0
2022-02-09,SN,0
2022-02-10,SN,0
2022-02-11,SN,0
2022-02-12,SN,0
2022-02-13,SN,0
2022-02-14,SN,0
2022-02-15,SN,0
2022-02-16,SN,0
2022-02-17,SN,0
2022-02-18,SN,0
2022-02-19,SN,0
2022-02-20,SN,0
2022-02-21,SN,0
2022-02-22,SN,0
2022-02-23,SN,0
2022-02-24,SN,0
2022-02-25,SN,0
2022-02-26,SN,0
2022-02-27,SN,0
2022-02-28,SN,0
2022-03-01,SN,0
2022-03-02,SN,0
2022-03-03,SN,0
2022-03-04,SN,0
2022-03-05,SN,0
2022-03-06,SN,0
2022-03-07,SN,0
2022-03-08,SN,0
2022-03-09,SN,0
2022-03-10,SN,0
2022-03-11,SN,0
2022-03-12,SN,0
2022-03-13,SN,0
2022-03-14,SN,0
2022-03-15,SN,0
2022-03-16,SN,0
2022-03-17,SN,0
2022-03-18,SN,0
2022-03-19,SN,0
2022-03-20,SN,0
2022-03-21,SN,0
2022-03-22,SN,0
2022-03-23,SN,0
2022-03-24,SN,0
2022-03-25,SN,0
2022-03-26,SN,0
2022-03-27,SN,0
2022-03-28,SN,0
2022-03-29,SN,0
2022-03-30,SN,0
2022-03-31,SN,0
2022-04-01,SN,0
2022-04-02,SN,0
2022-04-03,SN,0
2022-04-04,SN,0
2022-04-05,SN,0
2022-04-06,SN,0
2022-04-07,SN,0
2022-04-08,SN,0
2022-04-09,SN,0
2022-04-10,SN,0
2022-04-11,SN,0
2022-04-12,SN,0
2022-04-13,SN,0
2022-04-14,SN,0
2022-04-15,SN,0
2022-04-16,SN,0
2022-04-17,SN,0
2022-04-18,SN,0
2022-04-19,SN,0
2022-04-20,SN,0
2022-04-21,SN,0
2022-04-22,SN,0
2022-04-23,SN,0
2022-04-24,SN,0
2022-04-25,SN,0
2022-04-26,SN,0
2022-04-27,SN,0
2022-04-28,SN,0
2022-04-29,SN,0
2022-04-30,SN,0
2022-05-01,SN,0
2022-05-02,SN,0
2022-05-03,SN,0
2022-05-04,SN,0
2022-05-05,SN,0
2022-05-06,SN,0
2022-05-07,SN,0
2022-05-08,SN,0
2022-05-09,SN,0
2022-05-10,SN,0
2022-05-11,SN,0
2022-05-12,SN,0
2022-05-13,SN,0
2022-05-14,SN,0
2022-05-15,SN,0
2022-05-16,SN,0
2022-05-17,SN,0
2022-05-18,SN,0
2022-05-19,SN,0
2022-05-20,SN,0
2022-05-21,SN,0
2022-05-22,SN,0
2022-05-23,SN,0
2022-05-24,SN,0
2022-05-25,SN,0
2022-05-26,SN,0
2022-05-27,SN,0
2022-05-28,SN,0
2022-05-29,SN,0
2022-05-30,SN,0
2022-05-31,SN,0
2022-06-01,SN,0
2022-06-02,SN,0
2022-06-03,SN,0
2022-06-04,SN,0
2022-06-05,SN,0
2022-06-06,SN,0
2022-06-07,SN,0
2022-06-08,SN,0
2022-06-09,SN,0
2022-06-10,SN,0
2022-06-11,SN,0
2022-06-12,SN,0
2022-06-13,SN,0
2022-06-14,SN,0
2022-06-15,SN,0
2022-06-16,SN,0
2022-06-17,SN,0
2022-06-18,SN,0
2022-06-19,SN,0
2022-06-20,SN,0
2022-06-21,SN,0
2022-06-22,SN,0
2022-06-23,SN,0
2022-06-24,SN,0
2022-06-25,SN,0
2022-06-26,SN,0
2022-06-27,SN,0
2022-06-28,SN,0
2022-06-29,SN,0
2022-06-30,SN,0
2022-07-01,SN,0
2022-07-02,SN,0
2022-07-03,SN,0
2022-07-04,SN,0
2022-07-05,SN,0
2022-07-06,SN,0
2022-07-07,SN,0
2022-07-08,SN,0
2022-07-09,SN,0
2022-07-10,SN,0
2022-07-11,SN,0
2022-07-12,SN,0
2022-07-13,SN,0
2022-07-14,SN,0
2022-07-15,SN,0
2022-07-16,SN,0
2022-07-17,SN,0
2022-07-18,SN,0
2022-07-19,SN,0
2022-07-20,SN,0
2022-07-21,SN,0
2022-07-22,SN,0
2022-07-23,SN,0
2022-07-24,SN,0
2022-07-25,SN,0
2022-07-26,SN,0
2022-07-27,SN,0
2022-07-28,SN,0
2022-07-29,SN,0
2022-07-30,SN,0
2022-07-31,SN,0
2022-08-01,SN,0
2022-08-02,SN,0
2022-08-03,SN,0
2022-08-04,SN,0
2022-08-05,SN,0
2022-08-06,SN,0
2022-08-07,SN,0
2022-08-08,SN,0
2022-08-09,SN,0
2022-08-10,SN,0
2022-08-11,SN,0
2022-08-12,SN,0
2022-08-13,SN,0
2022-08-14,SN,0
2022-08-15,SN,0
2022-08-16,SN,0
2022-08-17,SN,0
2022-08-18,SN,0
2022-08-19,SN,0
2022-08-20,SN,0
2022-08-21,SN,0
2022-08-22,SN,0
2022-08-23,SN,0
2022-08-24,SN,0
2022-08-25,SN,0
2022-08-26,SN,0
2022-08-27,SN,0
2022-08-28,SN,0
2022-08-29,SN,0
2022-08-30,SN,0
2022-08-31,SN,0
2022-09-01,SN,0
2022-09-02,SN,0
2022-09-03,SN,0
2022-09-04,SN,0
2022-09-05,SN,0
2022-09-06,SN,0
2022-09-07,SN,0
2022-09-08,SN,0
2022-09-09,SN,0
2022-09-10,SN,0
2022-09-11,SN,0
2022-09-12,SN,0
2022-09-13,SN,0
2022-09-14,SN,0
2022-09-15,SN,0
2022-09-16,SN,0
2022-09-17,SN,0
2022-09-18,SN,0
2022-09-19,SN,0
2022-09-20,SN,0
2022-09-21,SN,0
2022-09-22,SN,0
2022-09-23,SN,0
2022-09-24,SN,0
2022-09-25,SN,0
2022-09-26,SN,0
2022-09-27,SN,0
2022-09-28,SN,0
2022-09-29,SN,0
2022-09-30,SN,0
2022-10-01,SN,0
2022-10-02,SN,0
2022-10-03,SN,0
2022-10-04,SN,0
2022-10-05,SN,0
2022-10-06,SN,0
2022-10-07,SN,0
2022-10-08,SN,0
2022-10-09,SN,0
2022-10-10,SN,0
2022-10-11,SN,0
2022-10-12,SN,0
2022-10-13,SN,0
2022-10-14,SN,0
2022-10-15,SN,0
2022-10-16,SN,0
2022-10-17,SN,0
2022-10-18,SN,0
2022-10-19,SN,0
2022-10-20,SN,0
2022-10-21,SN,0
2022-10-22,SN,0
2022-10-23,SN,0
2022-10-24,SN,0
2022-10-25,SN,0
2022-10-26,SN,0
2022-10-27,SN,0
2022-10-28,SN,0
2022-10-29,SN,0
2022-10-30,SN,0
2022-10-31,SN,0
2022-11-01,SN,0
2022-11-02,SN,0
2022-11-03,SN,0
2022-11-04,SN,0
2022-11-05,SN,0
2022-11-06,SN,0
2022-11-07,SN,0
2022-11-08,SN,0
2022-11-09,SN,0
2022-11-10,SN,0
2022-11-11,SN,0
2022-11-12,SN,0
2022-11-13,SN,0
2022-11-14,SN,0
2022-11-15,SN,0
2022-11-16,SN,0
2022-11-17,SN,0
2022-11-18,SN,0
2022-11-19,SN,0
2022-11-20,SN,0
2022-11-21,SN,0
2022-11-22,SN,0
2022-11-23,SN,0
2022-11-24,SN,0
2022-11-25,SN,0
2022-11-26,SN,0
2022-11-27,SN,0
2022-11-28,SN,0
2022-11-29,SN,0
2022-11-30,SN,0
2022-12-01,SN,0
2022-12-02,SN,0
2022-12-03,SN,0
2022-12-04,SN,0
2022-12-05,SN,0
2022-12-06,SN,0
2022-12-07,SN,0
2022-12-08,SN,0
2022-12-09,SN,0
2022-12-10,SN,0
2022-12-11,SN,0
2022-12-12,SN,0
2022-12-13,SN,0
2022-12-14,SN,0
2022-12-15,SN,0
2022-12-16,SN,0
2022-12-17,SN,0
2022-12-18,SN,0
2022-12-19,SN,0
2022-12-20,SN,0
2022-12-21,SN,0
2022-12-22,SN,0
2022-12-23,SN,0
2022-12-24,SN,0
2022-12-25,SN,0
2022-12-26,SN,0
2022-12-27,SN,0
2022-12-28,SN,0
2022-12-29,SN,0
2022-12-30,SN,0
2022-12-31,SN,0
2023-01-01,SN,0
2023-01-02,SN,0
2023-01-03,SN,0
2023-01-04,SN,0
2023-01-05,SN,0
2023-01-06,SN,0
2023-01-07,SN,0
2023-01-08,SN,0
2023-01-09,SN,0
2023-01-10,SN,0
2023-01-11,SN,0
2023-01-12,SN,0
2023-01-13,SN,0
2023-01-14,SN,0
2023-01-15,SN,0
2023-01-16,SN,0
2023-01-17,SN,0
2023-01-18,SN,0
2023-01-19,SN,0
2023-01-20,SN,0
2023-01-21,SN,0
2023-01-22,SN,0
2023-01-23,SN,0
2023-01-24,SN,0
2023-01-25,SN,0
2023-01-26,SN,0
2023-01-27,SN,16
2023-01-28,SN,0
2023-01-29,SN,0
2023-01-30,SN,0
2023-01-31,SN,0
2023-02-01,SN,0
2023-02-02,SN,0
2023-02-03,SN,0
2023-02-04,SN,0
2023-02-05,SN,0
2023-02-06,SN,0
2023-02-07,SN,0
2023-02-08,SN,0
2023-02-09,SN,0
2023-02-10,SN,0
2023-02-11,SN,0
2023-02-12,SN,0
2023-02-13,SN,0
2023-02-14,SN,0
2023-02-15,SN,0
2023-02-16,SN,0
2023-02-17,SN,0
2023-02-18,SN,0
2023-02-19,SN,0
2023-02-20,SN,0
2023-02-21,SN,0
2023-02-22,SN,0
2023-02-23,SN,0
2023-02-24,SN,0
2023-02-25,SN,0
2023-02-26,SN,0
2023-02-27,SN,0
2023-02-28,SN,0
2023-03-01,SN,0
2023-03-02,SN,0
2023-03-03,SN,0
2023-03-04,SN,0
2023-03-05,SN,0
2023-03-06,SN,0
2023-03-07,SN,0
2023-03-08,SN,0
2023-03-09,SN,0
2023-03-10,SN,0
2023-03-11,SN,0
2023-03-12,SN,0
2023-03-13,SN,0
2023-03-14,SN,0
2023-03-15,SN,0
2023-03-16,SN,0
2023-03-17,SN,0
2023-03-18,SN,0
2023-03-19,SN,0
2023-03-20,SN,0
2023-03-21,SN,0
2023-03-22,SN,0
2023-03-23,SN,0
2023-03-24,SN,0
2023-03-25,SN,0
2023-03-26,SN,0
2023-03-27,SN,0
2023-03-28,SN,0
2023-03-29,SN,0
2023-03-30,SN,0
2023-03-31,SN,0
2023-04-01,SN,0
2023-04-02,SN,0
2023-04-03,SN,0
2023-04-04,SN,0
2023-04-05,SN,0
2023-04-06,SN,0
2023-04-07,SN,0
2023-04-08,SN,0
2023-04-09,SN,0
2023-04-10,SN,0
2023-04-11,SN,0
2023-04-12,SN,0
2023-04-13,SN,0
2023-04-14,SN,0
2023-04-15,SN,0
2023-04-16,SN,0
2023-04-17,SN,0
2023-04-18,SN,0
2023-04-19,SN,0
2023-04-20,SN,0
2023-04-21,SN,0
2023-04-22,SN,0
2023-04-23,SN,0
2023-04-24,SN,0
2023-04-25,SN,0
2023-04-26,SN,0
2023-04-27,SN,0
2023-04-28,SN,0
2023-04-29,SN,0
2023-04-30,SN,0
2023-05-01,SN,0
2023-05-02,SN,0
2023-05-03,SN,0
2023-05-04,SN,0
2023-05-05,SN,0
2023-05-06,SN,0
2023-05-07,SN,0
2023-05-08,SN,0
2023-05-09,SN,0
2023-05-10,SN,0
2023-05-11,SN,0
2023-05-12,SN,0
2023-05-13,SN,0
2023-05-14,SN,0
2023-05-15,SN,0
2023-05-16,SN,0
2023-05-17,SN,0
2023-05-18,SN,0
2023-05-19,SN,0
2023-05-20,SN,0
2023-05-21,SN,0
2023-05-22,SN,0
2023-05-23,SN,0
2023-05-24,SN,0
2023-05-25,SN,0
2023-05-26,SN,0
2023-05-27,SN,0
2023-05-28,SN,0
2023-05-29,SN,0
2023-05-30,SN,0
2023-05-31,SN,0
2023-06-01,SN,0
2023-06-02,SN,0
2023-06-03,SN,0
2023-06-04,SN,0
2023-06-05,SN,0
2023-06-06,SN,0
2023-06-07,SN,0
2023-06-08,SN,0
2023-06-09,SN,0
2023-06-10,SN,0
2023-06-11,SN,0
2023-06-12,SN,0
2023-06-13,SN,0
2023-06-14,SN,0
2023-06-15,SN,0
2023-06-16,SN,0
2023-06-17,SN,0
2023-06-18,SN,0
2023-06-19,SN,0
2023-06-20,SN,0
2023-06-21,SN,0
2023-06-22,SN,0
2023-06-23,SN,0
2023-06-24,SN,0
2023-06-25,SN,0
2023-06-26,SN,0
2023-06-27,SN,0
2023-06-28,SN,0
2023-06-29,SN,0
2023-06-30,SN,0
2023-07-01,SN,0
2023-07-02,SN,0
2023-07-03,SN,0
2023-07-04,SN,0
2023-07-05,SN,0
2023-07-06,SN,0
2023-07-07,SN,0
2023-07-08,SN,0
2023-07-09,SN,0
2023-07-10,SN,0
2023-07-11,SN,0
2023-07-12,SN,0
2023-07-13,SN,0
2023-07-14,SN,0
2023-07-15,SN,0
2023-07-16,SN,0
2023-07-17,SN,0
2023-07-18,SN,0
2023-07-19,SN,0
2023-07-20,SN,0
2023-07-21,SN,0
2023-07-22,SN,0
2023-07-23,SN,0
2023-07-24,SN,0
2023-07-25,SN,0
2023-07-26,SN,0
2023-07-27,SN,0
2023-07-28,SN,0
2023-07-29,SN,0
2023-07-30,SN,0
2023-07-31,SN,0
2023-08-01,SN,0
2023-08-02,SN,0
2023-08-03,SN,0
2023-08-04,SN,0
2023-08-05,SN,0
2023-08-06,SN,0
2023-08-07,SN,0
2023-08-08,SN,0
2023-08-09,SN,0
2023-08-10,SN,0
2023-08-11,SN,0
2023-08-12,SN,0
2023-08-13,SN,0
2023-08-14,SN,0
2023-08-15,SN,0
2023-08-16,SN,0
2023-08-17,SN,0
2023-08-18,SN,0
2023-08-19,SN,0
2023-08-20,SN,0
2023-08-21,SN,0
2023-08-22,SN,0
2023-08-23,SN,0
2023-08-24,SN,0
2023-08-25,SN,0
2023-08-26,SN,0
2023-08-27,SN,0
2023-08-28,SN,0
2023-08-29,SN,0
2023-08-30,SN,0
2023-08-31,SN,0
2023-09-01,SN,0
2023-09-02,SN,0
2023-09-03,SN,0
2023-09-04,SN,0
2023-09-05,SN,0
2023-09-06,SN,0
2023-09-07,SN,0
2023-09-08,SN,0
2023-09-09,SN,0
2023-09-10,SN,0
2023-09-11,SN,0
2023-09-12,SN,0
2023-09-13,SN,0
2023-09-14,SN,0
2023-09-15,SN,0
2023-09-16,SN,0
2023-09-17,SN,0
2023-09-18,SN,0
2023-09-19,SN,0
2023-09-20,SN,0
2023-09-21,SN,0
2023-09-22,SN,0
2023-09-23,SN,0
2023-09-24,SN,0
2023-09-25,SN,0
2023-09-26,SN,0
2023-09-27,SN,0
2023-09-28,SN,0
2023-09-29,SN,0
2023-09-30,SN,0
2023-10-01,SN,0
2023-10-02,SN,0
2023-10-03,SN,0
2023-10-04,SN,0
2023-10-05,SN,0
2023-10-06,SN,0
2023-10-07,SN,0
2023-10-08,SN,0
2023-10-09,SN,0
2023-10-10,SN,0
2023-10-11,SN,0
2023-10-12,SN,0
2023-10-13,SN,0
2023-10-14,SN,0
2023-10-15,SN,0
2023-10-16,SN,0
2023-10-17,SN,0
2023-10-18,SN,0
2023-10-19,SN,0
2023-10-20,SN,0
2023-10-21,SN,0
2023-10-22,SN,0
2023-10-23,SN,0
2023-10-24,SN,0
2023-10-25,SN,0
2023-10-26,SN,0
2023-10-27,SN,0
2023-10-28,SN,0
2023-10-29,SN,0
2023-10-30,SN,0
2023-10-31,SN,0
2023-11-01,SN,0
2023-11-02,SN,0
2023-11-03,SN,0
2023-11-04,SN,0
2023-11-05,SN,0
2023-11-06,SN,0
2023-11-07,SN,0
2023-11-08,SN,0
2023-11-09,SN,0
2023-11-10,SN,0
2023-11-11,SN,0
2023-11-12,SN,0
2023-11-13,SN,0
2023-11-14,SN,0
2023-11-15,SN,0
2023-11-16,SN,0
2023-11-17,SN,0
2023-11-18,SN,0
2023-11-19,SN,0
2023-11-20,SN,0
2023-11-21,SN,0
2023-11-22,SN,0
2023-11-23,SN,0
2023-11-24,SN,0
2023-11-25,SN,0
2023-11-26,SN,0
2023-11-27,SN,0
2023-11-28,SN,0
2023-11-29,SN,0
2023-11-30,SN,0
2023-12-01,SN,0
2023-12-02,SN,0
2023-12-03,SN,0
2023-12-04,SN,0
2023-12-05,SN,0
2023-12-06,SN,0
2023-12-07,SN,0
2023-12-08,SN,0
2023-12-09,SN,0
2023-12-10,SN,0
2023-12-11,SN,0
2023-12-12,SN,0
2023-12-13,SN,0
2023-12-14,SN,0
2023-12-15,SN,0
2023-12-16,SN,0
2023-12-17,SN,0
2023-12-18,SN,0
2023-12-19,SN,0
2023-12-20,SN,0
2023-12-21,SN,0
2023-12-22,SN,0
2023-12-23,SN,0
2023-12-24,SN,0
2023-12-25,SN,0
2023-12-26,SN,0
2023-12-27,SN,0
2023-12-28,SN,0
2020-06-28,TG,0
2020-06-29,TG,0
2020-06-30,TG,0
2020-07-01,TG,0
2020-07-02,TG,0
2020-07-03,TG,0
2020-07-04,TG,0
2020-07-05,TG,0
2020-07-06,TG,0
2020-07-07,TG,0
2020-07-08,TG,0
2020-07-09,TG,0
2020-07-10,TG,0
2020-07-11,TG,0
2020-07-12,TG,0
2020-07-13,TG,0
2020-07-14,TG,0
2020-07-15,TG,0
2020-07-16,TG,0
2020-07-17,TG,0
2020-07-18,TG,0
2020-07-19,TG,0
2020-07-20,TG,0
2020-07-21,TG,0
2020-07-22,TG,0
2020-07-23,TG,0
2020-07-24,TG,0
2020-07-25,TG,0
2020-07-26,TG,0
2020-07-27,TG,0
2020-07-28,TG,0
2020-07-29,TG,0
2020-07-30,TG,0
2020-07-31,TG,0
2020-08-01,TG,0
2020-08-02,TG,0
2020-08-03,TG,0
2020-08-04,TG,0
2020-08-05,TG,0
2020-08-06,TG,0
2020-08-07,TG,0
2020-08-08,TG,0
2020-08-09,TG,0
2020-08-10,TG,0
2020-08-11,TG,0
2020-08-12,TG,0
2020-08-13,TG,0
2020-08-14,TG,0
2020-08-15,TG,0
2020-08-16,TG,0
2020-08-17,TG,0
2020-08-18,TG,0
2020-08-19,TG,0
2020-08-20,TG,0
2020-08-21,TG,0
2020-08-22,TG,0
2020-08-23,TG,0
2020-08-24,TG,0
2020-08-25,TG,0
2020-08-26,TG,0
2020-08-27,TG,0
2020-08-28,TG,0
2020-08-29,TG,0
2020-08-30,TG,0
2020-08-31,TG,0
2020-09-01,TG,0
2020-09-02,TG,0
2020-09-03,TG,0
2020-09-04,TG,0
2020-09-05,TG,0
2020-09-06,TG,0
2020-09-07,TG,0
2020-09-08,TG,0
2020-09-09,TG,0
2020-09-10,TG,0
2020-09-11,TG,0
2020-09-12,TG,0
2020-09-13,TG,0
2020-09-14,TG,0
2020-09-15,TG,0
2020-09-16,TG,0
2020-09-17,TG,0
2020-09-18,TG,0
2020-09-19,TG,0
2020-09-20,TG,0
2020-09-21,TG,0
2020-09-22,TG,0
2020-09-23,TG,0
2020-09-24,TG,0
2020-09-25,TG,0
2020-09-26,TG,0
2020-09-27,TG,0
2020-09-28,TG,0
2020-09-29,TG,0
2020-09-30,TG,0
2020-10-01,TG,0
2020-10-02,TG,0
2020-10-03,TG,0
2020-10-04,TG,0
2020-10-05,TG,0
2020-10-06,TG,0
2020-10-07,TG,0
2020-10-08,TG,0
2020-10-09,TG,0
2020-10-10,TG,0
2020-10-11,TG,0
2020-10-12,TG,0
2020-10-13,TG,0
2020-10-14,TG,0
2020-10-15,TG,0
2020-10-16,TG,0
2020-10-17,TG,0
2020-10-18,TG,0
2020-10-19,TG,0
2020-10-20,TG,0
2020-10-21,TG,0
2020-10-22,TG,0
2020-10-23,TG,0
2020-10-24,TG,0
2020-10-25,TG,0
2020-10-26,TG,0
2020-10-27,TG,0
2020-10-28,TG,0
2020-10-29,TG,0
2020-10-30,TG,0
2020-10-31,TG,0
2020-11-01,TG,0
2020-11-02,TG,0
2020-11-03,TG,0
2020-11-04,TG,0
2020-11-05,TG,0
2020-11-06,TG,0
2020-11-07,TG,0
